ueid,session_id,avgcqi,avgmcs,avgri,avg_rv0_tx,tbler,session_rca
17025,172646,9.71,6.92,2.98,5.5,0.0,Good UE
17018,114221,11.64,10.21,2.37,8.33,0.0,Good UE
17020,132596,11.4,5.79,2.68,7.0,0.0,Good UE
17205,295049,12.53,10.79,3.28,8.0,0.0,Good UE
17020,131996,11.16,18.94,2.72,8.5,0.0,Good UE
17025,166796,12.81,4.22,3.66,8.5,0.0,Good UE
17019,202049,9.33,24.55,1.99,7.5,0.0,Good UE
17018,110321,14.43,11.05,2.52,8.33,0.0,Good UE
17020,128396,10.29,24.88,2.84,4.5,0.0,Good UE
17020,127646,10.9,10.19,2.33,3.0,0.0,Good UE
17024,271574,6.84,3.44,1.12,4.0,0.0,No_TX
17208,161772,10.0,19.23,2.06,2.75,0.0,No_TX
17207,180148,3.41,14.34,2.94,4.33,0.0,Channel Quality Bad
17207,177748,1.89,19.7,2.88,7.33,0.0,Channel Quality Bad
17024,266999,1.87,23.1,3.98,1.0,0.0,No_TX
17123,140623,3.12,22.03,3.78,9.0,76.92,Channel Quality Bad
17123,139123,3.79,9.09,3.89,9.0,76.92,Channel Quality Bad
17207,172423,3.46,18.62,1.76,6.33,0.0,Channel Quality Bad
17123,135823,0.25,10.01,1.31,4.0,76.92,Channel Quality Bad
17123,134998,0.69,19.37,2.94,9.0,76.92,Channel Quality Bad
17207,165523,2.66,16.08,1.7,6.33,0.0,Channel Quality Bad
17123,130423,3.01,5.04,2.25,9.0,76.92,Channel Quality Bad
17207,181273,1.67,21.61,1.32,7.67,0.0,Channel Quality Bad
17024,270824,7.34,2.09,2.4,4.0,0.0,No_TX
17123,144298,4.38,20.96,3.35,6.0,76.92,Channel Quality Bad
17123,143998,4.38,0.18,3.17,8.0,76.92,Channel Quality Bad
17208,161397,8.54,14.26,2.61,2.25,0.0,No_TX
17024,268424,3.2,13.07,2.0,0.0,0.0,No_TX
17207,176623,1.6,12.25,2.1,7.67,0.0,Channel Quality Bad
17207,176548,2.59,9.6,2.57,7.67,0.0,Channel Quality Bad
17207,174148,2.77,14.4,2.44,7.33,0.0,Channel Quality Bad
17208,156972,9.14,9.93,3.01,2.25,0.0,No_TX
17208,153972,7.65,8.6,2.53,1.5,0.0,No_TX
17123,132523,4.77,1.15,3.32,9.0,76.92,Channel Quality Bad
17123,131248,2.35,0.64,1.38,8.0,76.92,Channel Quality Bad
17208,148422,8.67,11.97,2.55,1.5,0.0,No_TX
17207,164998,2.56,14.67,2.04,8.33,0.0,Channel Quality Bad
17123,127273,0.12,25.3,2.94,8.0,76.92,Channel Quality Bad
17024,271949,11.18,18.85,1.41,2.0,0.0,No_TX
17123,145123,3.55,17.05,1.48,7.0,76.92,Channel Quality Bad
17208,162972,4.03,12.57,2.2,3.0,0.0,No_TX
17123,144673,4.28,20.54,1.53,6.0,76.92,Channel Quality Bad
17123,143773,2.08,24.95,2.72,9.0,76.92,Channel Quality Bad
17019,213074,10.53,6.51,2.5,7.5,0.0,Good UE
17024,268199,12.25,3.09,3.13,1.0,0.0,No_TX
17123,139498,0.19,17.33,3.2,9.0,76.92,Channel Quality Bad
17208,156447,6.75,16.44,1.9,1.75,0.0,No_TX
17123,136123,1.42,0.62,2.72,7.0,76.92,Channel Quality Bad
17207,175348,3.41,13.17,2.37,6.67,0.0,Channel Quality Bad
17208,156222,8.25,14.88,2.9,2.25,0.0,No_TX
17207,175273,1.57,15.87,1.43,6.67,0.0,Channel Quality Bad
17024,263774,1.5,10.56,2.08,4.0,0.0,No_TX
17024,259874,5.21,17.99,3.33,3.0,0.0,No_TX
17123,128398,4.1,1.82,3.52,5.0,76.92,Channel Quality Bad
17024,255074,3.45,8.25,2.21,1.0,0.0,No_TX
17207,167023,1.75,10.26,2.26,8.0,0.0,Channel Quality Bad
17164,344699,14.63,1.29,3.51,6.0,0.0,MCS Limitation
17025,217797,6.18,11.34,2.42,8.5,0.0,Good UE
17020,108750,10.75,13.5,3.04,6.5,0.0,Good UE
17204,362624,13.64,7.09,2.59,8.0,2.63,Good UE
17021,217196,12.96,12.31,2.41,7.67,0.0,Good UE
17206,199048,11.56,3.52,2.82,8.0,0.0,Good UE
17204,362174,12.04,2.21,2.8,7.0,2.63,Good UE
17164,343724,6.49,0.34,2.04,7.0,0.0,MCS Limitation
17017,89850,12.37,15.37,2.38,8.5,0.0,Good UE
17019,324899,14.0,23.42,2.84,5.0,0.0,Good UE
17021,215321,13.09,14.63,2.18,8.0,0.0,Good UE
17020,106350,14.02,18.64,1.89,9.0,0.0,Good UE
17206,196948,13.53,12.68,2.53,7.33,0.0,Good UE
17020,105150,9.07,19.32,2.36,9.0,0.0,Good UE
17020,103950,14.18,9.73,1.91,6.0,0.0,Good UE
17205,232497,10.09,6.85,2.79,6.0,0.0,Good UE
17164,340124,11.8,0.39,1.78,7.0,0.0,MCS Limitation
17022,122025,11.95,10.36,2.26,7.22,0.0,Good UE
17206,195373,11.79,12.96,1.51,8.33,0.0,Good UE
17164,339449,12.05,2.17,1.61,8.0,0.0,MCS Limitation
17017,85875,12.04,10.93,3.46,6.75,0.0,Good UE
17206,194773,14.28,10.52,2.18,8.0,0.0,Good UE
17018,193196,14.27,7.18,2.53,6.67,0.0,Good UE
17205,229647,13.45,9.03,2.3,5.5,0.0,Good UE
17019,319499,8.94,7.54,3.44,8.5,0.0,Good UE
17020,101025,12.09,13.11,1.96,8.5,0.0,Good UE
17204,354974,13.72,9.22,1.94,5.0,2.63,Good UE
17021,210671,10.64,12.44,2.12,7.56,0.0,Good UE
17164,336599,7.44,2.1,3.02,6.0,0.0,MCS Limitation
17205,227922,12.02,13.21,1.76,8.0,0.0,Good UE
17206,191623,12.9,23.12,1.32,7.33,0.0,Good UE
17020,100350,11.65,19.88,3.45,5.5,0.0,Good UE
17023,227771,13.14,2.24,1.31,9.0,0.0,MCS Limitation
17205,226872,12.36,10.72,2.51,4.5,0.0,Good UE
17023,226946,9.39,0.04,1.43,6.0,0.0,MCS Limitation
17022,117525,12.92,14.65,2.75,7.67,0.0,Good UE
17209,244046,11.85,15.73,2.76,7.33,0.93,Good UE
17023,226871,9.42,1.68,2.22,4.0,0.0,MCS Limitation
17025,207222,14.32,15.9,1.61,7.5,0.0,Good UE
17021,208496,11.67,12.34,2.67,6.78,0.0,Good UE
17022,117150,12.95,17.16,2.41,7.78,0.0,Good UE
17021,208271,13.41,13.02,2.48,7.44,0.0,Good UE
17018,189521,12.23,14.31,1.97,8.67,0.0,Good UE
17204,351449,13.19,9.04,2.63,8.5,2.63,Good UE
17022,116025,12.95,9.8,2.63,7.0,0.0,Good UE
17204,350474,11.97,12.27,2.75,6.5,2.63,Good UE
17206,188998,11.38,13.33,2.81,8.0,0.0,Good UE
17018,188546,11.59,12.8,3.1,7.67,0.0,Good UE
17023,223796,13.17,2.44,2.72,8.0,0.0,MCS Limitation
17206,187123,11.31,8.87,2.59,8.33,0.0,Good UE
17017,78450,11.23,13.76,2.33,6.0,0.0,Good UE
17209,240596,10.45,13.59,2.88,6.67,0.93,Good UE
17021,203846,11.47,17.33,2.29,7.44,0.0,Good UE
17209,240521,13.13,5.77,2.55,6.67,0.93,Good UE
17018,186971,12.28,19.78,2.32,7.67,0.0,Good UE
17209,240371,12.84,4.85,2.75,7.67,0.93,Good UE
17020,92775,12.57,15.31,2.2,7.5,0.0,Good UE
17164,328949,14.77,3.69,3.54,9.0,0.0,MCS Limitation
17019,309974,11.54,2.44,2.69,7.5,0.0,Good UE
17205,220122,9.9,5.45,2.3,7.0,0.0,Good UE
17018,184871,11.9,9.56,3.1,7.67,0.0,Good UE
17204,346274,14.11,8.59,3.81,7.0,2.63,Good UE
17206,184573,12.06,18.83,2.78,8.33,0.0,Good UE
17021,199946,12.28,12.56,2.38,8.33,0.0,Good UE
17018,184046,10.91,22.99,3.11,6.67,0.0,Good UE
17205,234972,12.8,23.87,1.31,8.5,0.0,Good UE
17017,73350,13.41,9.17,2.55,7.0,0.0,Good UE
17025,216372,12.43,12.4,2.1,8.5,0.0,Good UE
17164,342524,7.86,4.84,2.44,9.0,0.0,MCS Limitation
17206,198673,9.99,6.67,2.34,7.0,0.0,Good UE
17023,235271,8.69,2.65,2.86,8.0,0.0,MCS Limitation
17164,341549,9.33,4.81,2.9,9.0,0.0,MCS Limitation
17206,196198,12.22,21.26,2.37,7.33,0.0,Good UE
17018,195371,12.41,18.68,2.21,7.33,0.0,Good UE
17018,194771,10.29,13.22,2.35,8.67,0.0,Good UE
17023,232946,8.7,1.03,3.66,5.0,0.0,MCS Limitation
17019,319049,13.4,19.4,2.02,6.5,0.0,Good UE
17017,87825,10.79,19.12,2.33,7.75,0.0,Good UE
17019,318074,7.62,8.08,3.05,9.0,0.0,Good UE
17017,86325,11.71,20.93,2.93,7.25,0.0,Good UE
17022,120375,12.57,8.1,2.25,7.78,0.0,Good UE
17021,209171,11.67,11.42,2.22,7.11,0.0,Good UE
17020,98250,9.59,9.44,2.12,6.0,0.0,Good UE
17205,226122,12.92,18.24,3.42,5.5,0.0,Good UE
17025,208497,14.65,15.2,2.93,7.0,0.0,Good UE
17019,314099,10.99,11.91,2.41,8.5,0.0,Good UE
17025,206022,13.93,19.14,3.48,8.5,0.0,Good UE
17022,117900,11.42,14.49,2.52,6.78,0.0,Good UE
17023,226121,10.76,1.05,3.91,9.0,0.0,MCS Limitation
17206,188923,14.17,14.53,2.15,6.67,0.0,Good UE
17020,96075,14.59,19.68,2.71,6.5,0.0,Good UE
17019,312149,13.23,2.1,1.78,7.0,0.0,Good UE
17204,351824,9.91,7.07,2.41,8.0,2.63,Good UE
17023,224846,8.22,2.79,1.02,8.0,0.0,MCS Limitation
17017,78675,12.19,4.52,2.67,7.0,0.0,Good UE
17206,184723,11.78,9.36,2.44,8.33,0.0,Good UE
17021,201521,10.92,15.08,2.92,7.33,0.0,Good UE
17017,77100,12.33,14.6,2.39,8.25,0.0,Good UE
17164,343274,8.25,3.27,3.51,9.0,0.0,MCS Limitation
17022,110250,11.5,15.86,2.59,7.78,0.0,Good UE
17025,216822,13.24,11.96,1.84,6.5,0.0,Good UE
17020,108525,13.57,17.26,2.91,9.0,0.0,Good UE
17021,217271,12.38,12.55,2.69,7.56,0.0,Good UE
17022,109425,12.3,12.84,2.54,7.44,0.0,Good UE
17018,196346,13.96,22.11,1.47,8.67,0.0,Good UE
17022,126075,12.13,15.59,2.71,7.11,0.0,Good UE
17019,320774,13.23,16.99,3.39,7.5,0.0,Good UE
17025,214347,13.19,13.97,2.73,7.0,0.0,Good UE
17204,359324,13.53,10.77,2.31,7.5,2.63,Good UE
17204,358724,9.25,24.48,1.96,8.0,2.63,Good UE
17209,252146,14.57,9.23,2.47,7.33,0.93,Good UE
17022,123975,10.5,11.54,3.11,8.33,0.0,Good UE
17019,318974,11.6,11.58,2.26,7.5,0.0,Good UE
17209,250346,12.21,7.74,3.18,8.33,0.93,Good UE
17018,193421,11.13,10.44,1.34,8.67,0.0,Good UE
17164,337199,13.88,1.05,1.4,6.0,0.0,MCS Limitation
17023,231521,7.36,3.17,2.27,8.0,0.0,MCS Limitation
17205,228222,14.31,14.16,1.98,7.5,0.0,Good UE
17023,230321,12.24,1.31,1.67,9.0,0.0,MCS Limitation
17022,119250,13.33,15.31,3.01,7.33,0.0,Good UE
17018,192446,13.53,15.51,3.21,8.0,0.0,Good UE
17017,85575,12.52,10.76,1.88,6.5,0.0,Good UE
17205,226647,7.07,6.94,2.06,9.0,0.0,Good UE
17204,354224,8.73,16.73,3.11,6.5,2.63,Good UE
17025,207672,11.36,20.82,2.36,6.0,0.0,Good UE
17020,96975,13.77,15.5,3.37,8.5,0.0,Good UE
17023,225896,6.25,4.55,1.05,9.0,0.0,MCS Limitation
17021,205721,11.22,15.8,2.88,8.22,0.0,Good UE
17205,224397,8.13,15.11,2.99,8.0,0.0,Good UE
17020,95700,11.69,18.73,1.9,8.0,0.0,Good UE
17017,79875,10.59,9.63,3.09,6.75,0.0,Good UE
17164,331124,13.07,1.29,2.79,7.0,0.0,MCS Limitation
17023,223046,10.75,3.06,2.81,9.0,0.0,MCS Limitation
17025,205047,9.97,22.54,3.42,8.0,0.0,Good UE
17023,222446,13.33,4.1,2.39,6.0,0.0,MCS Limitation
17018,185846,11.72,8.72,2.83,8.33,0.0,Good UE
17204,348374,9.42,7.69,2.09,8.5,2.63,Good UE
17022,111825,12.83,18.18,2.56,7.44,0.0,Good UE
17017,75600,11.57,10.06,2.53,7.5,0.0,Good UE
17023,219596,14.42,2.15,1.31,3.0,0.0,MCS Limitation
17023,219221,7.1,4.01,2.29,8.0,0.0,MCS Limitation
17017,73875,11.99,15.63,2.1,7.75,0.0,Good UE
17206,181648,13.99,12.59,2.09,8.67,0.0,Good UE
17204,360224,13.5,17.79,1.39,6.5,2.63,Good UE
17025,213747,11.45,16.47,3.67,8.5,0.0,Good UE
17025,212022,12.31,11.44,2.52,6.0,0.0,Good UE
17205,227397,7.43,17.58,2.83,6.5,0.0,Good UE
17209,242771,14.44,16.62,2.1,8.0,0.93,Good UE
17025,202872,14.26,11.61,1.99,7.5,0.0,Good UE
17018,186146,11.0,9.74,3.11,7.33,0.0,Good UE
17204,347174,13.33,20.06,1.66,8.0,2.63,Good UE
17209,236996,11.11,12.85,2.89,7.33,0.93,Good UE
17204,344924,10.97,9.97,1.64,6.5,2.63,Good UE
17020,104700,14.2,7.64,2.11,9.0,0.0,Good UE
17025,214722,13.87,3.47,1.82,9.0,0.0,Good UE
17209,252221,13.15,14.83,3.0,8.67,0.93,Good UE
17025,214047,13.82,11.56,3.8,7.0,0.0,Good UE
17209,249896,13.38,16.95,2.92,8.33,0.93,Good UE
17204,357599,10.24,10.78,3.86,5.0,2.63,Good UE
17205,226197,13.62,21.62,2.2,7.0,0.0,Good UE
17019,314324,9.68,8.77,2.45,7.5,0.0,Good UE
17204,354599,13.97,18.65,1.76,7.0,2.63,Good UE
17018,185996,12.24,17.76,2.52,6.33,0.0,Good UE
17206,188698,11.93,9.8,1.89,7.0,0.0,Good UE
17209,241871,12.62,5.14,2.22,7.0,0.93,Good UE
17019,308999,9.45,14.36,1.25,6.0,0.0,Good UE
17020,92175,13.34,15.7,2.59,7.0,0.0,Good UE
17205,218397,14.12,21.91,3.34,6.5,0.0,Good UE
17019,321149,12.96,19.21,2.25,8.0,0.0,Good UE
17020,105675,10.27,6.49,2.44,5.5,0.0,Good UE
17205,228822,9.19,23.61,3.44,7.5,0.0,Good UE
17206,188848,10.93,14.02,1.93,7.67,0.0,Good UE
17025,205947,13.12,7.5,2.51,5.0,0.0,Good UE
17206,185398,9.81,5.74,2.03,8.33,0.0,Good UE
17018,186071,11.29,16.55,2.76,8.67,0.0,Good UE
17205,221847,12.63,16.72,3.5,6.5,0.0,Good UE
17020,93150,11.05,15.41,2.36,8.5,0.0,Good UE
17019,310199,12.33,16.19,2.96,7.0,0.0,Good UE
17017,72900,12.03,14.26,1.71,6.0,0.0,Good UE
17208,163200,8.46,11.28,2.37,3.25,0.0,No_TX
17207,216973,1.42,13.23,2.19,9.0,0.0,Channel Quality Bad
17025,215922,11.95,5.68,1.87,6.0,0.0,Good UE
17024,196572,1.13,18.62,2.86,3.0,0.0,No_TX
17208,160725,6.34,15.19,2.29,2.0,0.0,No_TX
17207,215323,1.51,9.55,2.48,5.67,0.0,Channel Quality Bad
17208,158475,5.57,18.37,2.17,3.0,0.0,No_TX
17024,193047,8.35,19.17,3.21,4.0,0.0,No_TX
17123,139350,3.79,11.11,3.29,9.0,76.92,Channel Quality Bad
17207,211648,1.67,14.11,2.91,6.67,0.0,Channel Quality Bad
17207,210973,2.4,20.98,3.11,7.0,0.0,Channel Quality Bad
17024,189822,2.49,20.34,3.58,0.0,0.0,No_TX
17207,209248,3.95,22.87,2.15,6.33,0.0,Channel Quality Bad
17208,154650,6.73,13.61,2.28,2.25,0.0,No_TX
17123,136350,0.93,4.47,3.74,9.0,76.92,Channel Quality Bad
17207,206098,1.87,17.45,2.34,8.0,0.0,Channel Quality Bad
17024,187122,11.38,7.14,3.99,0.0,0.0,No_TX
17123,131550,1.95,20.09,2.0,5.0,76.92,Channel Quality Bad
17024,185022,14.57,9.28,2.82,3.0,0.0,No_TX
17024,184647,13.54,17.7,1.98,3.0,0.0,No_TX
17024,182772,0.26,17.26,3.8,3.0,0.0,No_TX
17208,162825,8.7,13.41,2.82,1.75,0.0,No_TX
17024,197922,14.76,1.61,2.67,3.0,0.0,No_TX
17123,142650,2.67,7.63,2.91,9.0,76.92,Channel Quality Bad
17208,160275,8.97,10.44,3.14,1.75,0.0,No_TX
17123,142575,2.16,3.51,2.97,8.0,76.92,Channel Quality Bad
17208,158550,4.78,5.1,2.42,1.75,0.0,No_TX
17208,157500,8.53,18.02,2.25,0.5,0.0,No_TX
17024,194697,10.71,10.34,2.35,1.0,0.0,No_TX
17024,194097,12.74,21.33,1.87,0.0,0.0,No_TX
17207,210523,3.14,17.87,3.21,8.67,0.0,Channel Quality Bad
17024,192897,13.34,1.42,2.93,2.0,0.0,No_TX
17208,153300,7.29,11.59,1.73,2.0,0.0,No_TX
17207,207448,2.52,19.57,2.19,7.67,0.0,Channel Quality Bad
17025,204822,12.7,5.89,3.22,8.0,0.0,Good UE
17024,190422,0.75,12.83,1.19,1.0,0.0,No_TX
17019,312749,12.33,9.6,3.01,9.0,0.0,Good UE
17024,188772,14.66,6.17,2.26,4.0,0.0,No_TX
17207,205648,3.75,22.0,2.29,7.33,0.0,Channel Quality Bad
17024,188472,1.18,5.34,3.21,3.0,0.0,No_TX
17024,186447,3.77,0.22,1.96,3.0,0.0,No_TX
17123,128175,2.01,6.11,2.34,6.0,76.92,Channel Quality Bad
17208,161625,6.41,16.94,2.01,0.75,0.0,No_TX
17123,144075,4.26,3.27,2.48,7.0,76.92,Channel Quality Bad
17024,196497,7.82,23.29,3.79,2.0,0.0,No_TX
17207,214123,2.33,17.61,2.18,8.33,0.0,Channel Quality Bad
17207,212473,1.22,11.34,2.9,7.0,0.0,Channel Quality Bad
17207,211948,2.53,17.09,2.62,7.0,0.0,Channel Quality Bad
17123,138975,1.24,4.27,3.44,6.0,76.92,Channel Quality Bad
17123,134850,1.03,3.64,1.69,4.0,76.92,Channel Quality Bad
17204,352499,12.45,10.41,2.21,8.0,2.63,Good UE
17123,132675,0.59,3.32,3.18,2.0,76.92,Channel Quality Bad
17024,184197,3.51,13.12,1.46,3.0,0.0,No_TX
17207,204673,0.67,14.66,2.05,7.33,0.0,Channel Quality Bad
17024,183222,12.23,18.29,2.02,2.0,0.0,No_TX
17205,219672,13.24,6.47,2.71,8.5,0.0,Good UE
17123,128325,4.43,20.65,2.06,8.0,76.92,Channel Quality Bad
17207,202348,3.42,5.53,2.11,7.67,0.0,Channel Quality Bad
17024,182172,14.11,14.44,1.54,4.0,0.0,No_TX
17123,127200,2.8,20.78,2.17,7.0,76.92,Channel Quality Bad
17207,216673,1.95,18.39,2.64,6.0,0.0,Channel Quality Bad
17020,108490,13.84,14.42,2.29,8.0,0.0,Good UE
17023,235161,9.34,2.56,2.19,9.0,0.0,MCS Limitation
17164,344364,14.8,2.76,1.69,9.0,0.0,MCS Limitation
17023,235086,11.33,4.37,1.28,3.0,0.0,MCS Limitation
17018,198861,13.33,8.57,3.24,8.0,0.0,Good UE
17019,325014,11.48,20.84,2.28,8.0,0.0,Good UE
17023,233586,7.65,2.64,1.76,9.0,0.0,MCS Limitation
17164,342789,7.22,2.8,2.77,8.0,0.0,MCS Limitation
17209,250911,13.43,13.61,3.46,8.67,0.93,Good UE
17164,342489,6.79,2.63,1.75,7.0,0.0,MCS Limitation
17164,342414,12.29,0.96,1.64,7.0,0.0,MCS Limitation
17025,214762,10.12,17.23,2.51,6.5,0.0,Good UE
17023,232386,12.79,0.26,3.99,6.0,0.0,MCS Limitation
17021,215736,14.23,13.73,2.41,8.11,0.0,Good UE
17021,215661,11.59,14.37,2.87,6.22,0.0,Good UE
17206,194963,13.25,17.55,3.26,7.67,0.0,Good UE
17017,87340,12.15,17.02,1.74,7.25,0.0,Good UE
17205,232912,12.44,19.28,2.04,6.0,0.0,Good UE
17019,320814,8.32,17.83,2.33,8.5,0.0,Good UE
17020,104515,11.27,14.09,2.19,8.0,0.0,Good UE
17022,122065,13.82,12.26,2.36,6.89,0.0,Good UE
17020,103390,11.31,2.32,2.65,7.0,0.0,Good UE
17021,213486,11.08,14.84,3.11,6.56,0.0,Good UE
17022,121840,10.26,15.39,2.51,7.33,0.0,Good UE
17020,102940,12.03,2.16,2.62,7.5,0.0,Good UE
17023,228861,7.04,4.84,1.09,8.0,0.0,MCS Limitation
17019,317814,11.86,10.07,2.01,9.0,0.0,Good UE
17025,210787,12.38,7.44,2.45,8.0,0.0,Good UE
17019,317439,13.74,6.8,2.51,6.0,0.0,Good UE
17023,228486,11.58,1.35,2.17,6.0,0.0,MCS Limitation
17021,212061,12.4,11.43,2.45,8.44,0.0,Good UE
17022,120115,11.56,14.42,2.38,7.56,0.0,Good UE
17164,338064,14.59,1.27,1.37,4.0,0.0,MCS Limitation
17017,82390,12.46,17.79,2.78,5.0,0.0,Good UE
17164,336789,12.46,0.13,3.1,5.0,0.0,MCS Limitation
17020,98890,12.14,10.28,3.24,6.0,0.0,Good UE
17205,226987,13.45,13.83,1.73,7.0,0.0,Good UE
17205,226012,11.54,6.35,2.82,8.5,0.0,Good UE
17019,312714,13.31,7.93,1.53,5.5,0.0,Good UE
17209,241611,12.01,11.02,2.27,7.67,0.93,Good UE
17023,223986,7.77,4.76,2.65,7.0,0.0,MCS Limitation
17017,79765,12.57,9.68,2.77,8.25,0.0,Good UE
17022,114265,10.97,16.71,2.74,7.89,0.0,Good UE
17019,312264,11.43,13.3,3.36,8.0,0.0,Good UE
17022,113740,12.37,13.36,2.27,8.11,0.0,Good UE
17205,224962,12.25,13.73,2.64,8.5,0.0,Good UE
17023,223161,8.08,1.22,3.82,9.0,0.0,MCS Limitation
17020,95515,10.97,13.34,1.98,7.5,0.0,Good UE
17021,205986,12.61,16.2,2.04,8.11,0.0,Good UE
17025,203062,10.04,7.8,2.86,8.0,0.0,Good UE
17023,222936,7.7,3.56,1.17,5.0,0.0,MCS Limitation
17022,113290,12.78,15.26,2.13,8.0,0.0,Good UE
17206,186188,11.0,14.95,2.09,7.33,0.0,Good UE
17017,77740,11.3,10.3,2.79,8.25,0.0,Good UE
17017,76615,9.89,18.47,2.28,7.5,0.0,Good UE
17017,76240,11.86,7.36,2.25,6.25,0.0,Good UE
17164,330189,10.45,1.16,2.51,6.0,0.0,MCS Limitation
17025,200137,7.58,6.12,2.66,7.0,0.0,Good UE
17023,219786,11.62,0.74,3.62,9.0,0.0,MCS Limitation
17017,74365,13.86,15.29,2.36,8.0,0.0,Good UE
17204,347214,7.98,21.33,2.15,8.0,2.63,Good UE
17205,220987,10.22,2.64,2.57,7.0,0.0,Good UE
17164,328839,7.06,1.85,1.86,9.0,0.0,MCS Limitation
17021,201186,13.25,10.42,2.91,7.22,0.0,Good UE
17017,74290,14.52,9.82,2.83,8.0,0.0,Good UE
17164,328314,14.78,1.39,3.52,7.0,0.0,MCS Limitation
17205,219937,12.78,12.74,2.44,6.0,0.0,Good UE
17205,219787,9.73,25.8,3.77,8.0,0.0,Good UE
17017,73015,11.29,12.58,2.44,8.25,0.0,Good UE
17205,219337,14.19,8.95,2.53,9.0,0.0,Good UE
17209,251736,13.39,14.35,3.51,8.33,0.93,Good UE
17025,213337,11.92,15.0,2.68,8.0,0.0,Good UE
17209,249711,11.16,5.7,3.05,7.33,0.93,Good UE
17023,234111,14.24,1.25,1.13,6.0,0.0,MCS Limitation
17164,340389,13.58,2.25,1.86,6.0,0.0,MCS Limitation
17025,210712,13.77,11.56,2.61,2.0,0.0,Good UE
17017,85765,13.27,12.96,2.4,7.75,0.0,Good UE
17164,338289,6.22,3.25,3.39,9.0,0.0,MCS Limitation
17025,209662,13.9,26.02,2.7,8.0,0.0,Good UE
17017,84640,12.51,8.46,2.05,7.75,0.0,Good UE
17204,356964,10.79,13.16,3.25,6.5,2.63,Good UE
17021,211836,12.33,12.86,2.4,7.44,0.0,Good UE
17209,242961,13.73,12.73,3.01,7.67,0.93,Good UE
17022,116590,12.03,12.62,1.88,7.22,0.0,Good UE
17021,210036,13.23,16.67,2.36,7.11,0.0,Good UE
17025,208012,13.02,23.65,1.94,4.0,0.0,Good UE
17025,207937,8.94,14.43,2.76,7.0,0.0,Good UE
17022,115915,11.84,18.31,2.05,7.78,0.0,Good UE
17018,191661,12.08,12.69,2.61,6.67,0.0,Good UE
17205,226762,11.77,19.55,2.0,9.0,0.0,Good UE
17209,241011,12.19,15.0,2.13,8.67,0.93,Good UE
17018,190986,12.8,10.5,1.57,7.67,0.0,Good UE
17020,99415,7.97,13.66,1.23,7.0,0.0,Good UE
17204,352989,12.6,16.99,3.29,7.5,2.63,Good UE
17021,208236,12.45,10.33,2.45,7.11,0.0,Good UE
17206,186863,9.02,12.53,2.1,7.33,0.0,Good UE
17021,207336,11.21,12.41,2.73,7.33,0.0,Good UE
17164,331314,13.42,1.26,3.48,9.0,0.0,MCS Limitation
17017,78265,12.85,19.31,2.54,9.0,0.0,Good UE
17209,238161,8.63,15.42,3.13,8.67,0.93,Good UE
17018,186861,11.32,10.75,2.37,7.0,0.0,Good UE
17205,222262,10.47,9.79,2.35,9.0,0.0,Good UE
17205,220237,14.21,17.81,2.52,9.0,0.0,Good UE
17204,346614,12.67,21.25,3.21,7.0,2.63,Good UE
17023,221361,12.87,3.62,1.63,8.0,0.0,MCS Limitation
17023,220911,7.93,2.32,2.55,8.0,0.0,MCS Limitation
17018,183036,7.87,10.92,3.0,8.67,0.0,Good UE
17206,197288,10.98,6.63,1.8,8.0,0.0,Good UE
17025,216787,13.58,21.81,1.65,8.0,0.0,Good UE
17022,124240,11.63,12.43,2.67,7.22,0.0,Good UE
17020,91165,12.97,11.36,2.36,8.0,0.0,Good UE
17205,219037,11.2,6.75,2.26,8.5,0.0,Good UE
17018,181536,12.31,14.79,2.22,8.33,0.0,Good UE
17022,123190,12.28,11.8,2.36,7.56,0.0,Good UE
17025,215062,13.18,12.65,2.45,7.5,0.0,Good UE
17020,107890,8.19,11.51,2.22,7.0,0.0,Good UE
17021,217611,11.66,13.4,2.68,6.56,0.0,Good UE
17021,216111,12.95,13.85,2.3,7.67,0.0,Good UE
17022,121315,13.36,14.13,2.39,8.0,0.0,Good UE
17019,321039,9.29,17.8,1.64,8.0,0.0,Good UE
17206,194588,12.48,12.17,2.11,7.67,0.0,Good UE
17164,341514,14.21,2.26,1.32,8.0,0.0,MCS Limitation
17022,121240,11.53,11.09,2.56,8.22,0.0,Good UE
17017,86290,11.54,13.1,2.93,8.5,0.0,Good UE
17018,196686,10.72,20.14,2.21,8.33,0.0,Good UE
17206,193463,13.09,12.43,3.01,6.33,0.0,Good UE
17209,247236,12.01,9.02,2.54,6.67,0.93,Good UE
17206,191738,10.43,11.0,2.61,8.0,0.0,Good UE
17023,231036,7.28,0.86,2.47,8.0,0.0,MCS Limitation
17206,191063,10.81,6.91,2.33,8.33,0.0,Good UE
17017,82090,11.82,16.43,2.22,5.75,0.0,Good UE
17205,230512,14.3,10.52,2.5,7.5,0.0,Good UE
17017,80965,11.31,10.16,2.95,8.25,0.0,Good UE
17018,193161,12.49,5.16,2.73,7.0,0.0,Good UE
17164,335739,7.34,0.47,3.23,8.0,0.0,MCS Limitation
17020,99040,14.06,8.26,2.27,6.5,0.0,Good UE
17205,229312,10.38,9.82,2.55,6.0,0.0,Good UE
17023,225786,13.02,0.56,2.0,9.0,0.0,MCS Limitation
17021,207711,12.84,13.81,2.58,7.89,0.0,Good UE
